"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-07","DK","Denmark",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-07","EE","Estonia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-07","EL","Greece",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-07","ES","Spain",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-07","HU","Hungary",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-07","IT","Italy",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-07","LT","Lithuania",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-07","LU","Luxembourg",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-07","LV","Latvia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-07","MT","Malta",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-07","PT","Portugal",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-07","RO","Romania",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-07","SI","Slovenia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-07","SK","Slovakia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-08","CY","Cyprus",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-08","EE","Estonia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-08","EL","Greece",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-08","ES","Spain",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-08","HU","Hungary",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-08","LU","Luxembourg",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-08","LV","Latvia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-08","MT","Malta",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-08","PT","Portugal",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-08","RO","Romania",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-08","SI","Slovenia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-09","AT","Austria",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-09","BE","Belgium",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-09","CY","Cyprus",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-09","EE","Estonia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-09","EL","Greece",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-09","ES","Spain",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-09","FI","Finland",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-09","HU","Hungary",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-09","IS","Iceland",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-09","LU","Luxembourg",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-09","LV","Latvia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-09","MT","Malta",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-09","NO","Norway",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-09","PT","Portugal",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-09","RO","Romania",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-09","SI","Slovenia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-10","CY","Cyprus",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-10","EE","Estonia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-10","EL","Greece",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-10","IE","Ireland",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-10","IS","Iceland",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-10","LT","Lithuania",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-10","LU","Luxembourg",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-10","LV","Latvia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-10","MT","Malta",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-10","NL","Netherlands",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-10","PT","Portugal",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-10","RO","Romania",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-10","SI","Slovenia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-11","AT","Austria",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-11","BE","Belgium",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-11","CY","Cyprus",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-11","EE","Estonia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-11","EL","Greece",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-11","HU","Hungary",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-11","IE","Ireland",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-11","IS","Iceland",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-11","LU","Luxembourg",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-11","LV","Latvia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-11","MT","Malta",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-11","NL","Netherlands",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-11","PT","Portugal",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-11","RO","Romania",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-11","SI","Slovenia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-12","CY","Cyprus",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-12","DK","Denmark",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-12","EE","Estonia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-12","EL","Greece",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-12","ES","Spain",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-12","HU","Hungary",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-12","IE","Ireland",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-12","IS","Iceland",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-12","LT","Lithuania",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-12","LU","Luxembourg",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-12","LV","Latvia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-12","MT","Malta",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-12","NL","Netherlands",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-12","PT","Portugal",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-12","RO","Romania",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-12","SE","Sweden",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-12","SI","Slovenia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-01","CY","Cyprus",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-01","DK","Denmark",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-01","EE","Estonia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-01","EL","Greece",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-01","HU","Hungary",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-01","IE","Ireland",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-01","IS","Iceland",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-01","IT","Italy",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-01","LT","Lithuania",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-01","LU","Luxembourg",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-01","LV","Latvia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-01","MT","Malta",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-01","NL","Netherlands",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-01","NO","Norway",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-01","PT","Portugal",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-01","RO","Romania",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-02","AT","Austria",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-02","CY","Cyprus",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-02","EE","Estonia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-02","EL","Greece",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-02","ES","Spain",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-02","FR","France",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-02","HU","Hungary",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-02","IE","Ireland",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-02","IS","Iceland",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-02","IT","Italy",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-02","LT","Lithuania",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-02","LU","Luxembourg",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-02","LV","Latvia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-02","MT","Malta",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-02","NO","Norway",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-02","PT","Portugal",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-02","RO","Romania",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-02","SI","Slovenia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-03","BE","Belgium",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-03","CY","Cyprus",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-03","DK","Denmark",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-03","EE","Estonia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-03","EL","Greece",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-03","ES","Spain",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-03","IE","Ireland",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-03","IS","Iceland",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-03","LT","Lithuania",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-03","LU","Luxembourg",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-03","LV","Latvia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-03","MT","Malta",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-03","NL","Netherlands",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-03","PT","Portugal",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-03","RO","Romania",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-03","SI","Slovenia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-04","AT","Austria",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-04","BE","Belgium",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-04","CY","Cyprus",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-04","DE","Germany",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-04","EL","Greece",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-04","IE","Ireland",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-04","IS","Iceland",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-04","IT","Italy",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-04","LT","Lithuania",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-04","LU","Luxembourg",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-04","LV","Latvia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-04","MT","Malta",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-04","NL","Netherlands",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-04","PT","Portugal",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-04","RO","Romania",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-04","SI","Slovenia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-04","SK","Slovakia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-05","CY","Cyprus",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-05","EL","Greece",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-05","ES","Spain",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-05","HU","Hungary",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-05","IE","Ireland",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-05","IS","Iceland",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-05","LT","Lithuania",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-05","LU","Luxembourg",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-05","LV","Latvia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-05","MT","Malta",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-05","NL","Netherlands",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-05","NO","Norway",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-05","PT","Portugal",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-05","RO","Romania",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-05","SE","Sweden",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-05","SI","Slovenia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-06","AT","Austria",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-06","BE","Belgium",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-06","CY","Cyprus",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-06","EL","Greece",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-06","ES","Spain",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-06","HU","Hungary",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-06","IS","Iceland",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-06","LT","Lithuania",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-06","LU","Luxembourg",0.000000000,""
